kode_prov,kode_kab,kode_kec,kode_desa,kode_sls,kode_subsls,id_rt,id_art,r420a,r420b,r421,r421_desk,r422,r423,r424,r425,r426,r421_kode
14,1,30,22,6,0,36,2,1.0,1.0,12,JUALAN PAKAIAN,0.0,0.0,11,1.0,8.0,12.0
14,1,30,22,4,0,16,1,1.0,1.0,03,KEBUN SAWIT,0.0,0.0,11,2.0,1.0,3.0
14,1,30,22,4,0,27,1,1.0,1.0,14,FRIED CHICKEN,0.0,0.0,11,1.0,4.0,14.0
14,1,30,22,4,0,37,1,1.0,1.0,22,KLINIK DR BASRANA,1.0,0.0,10,2.0,1.0,22.0
14,1,30,22,4,0,40,1,1.0,1.0,15,KONTER PULSA,0.0,0.0,11,1.0,8.0,15.0
14,1,30,22,4,0,12,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,11,2.0,1.0,3.0
14,1,30,22,8,0,40,1,1.0,1.0,03,KEBUN SAWIT,0.0,0.0,11,2.0,11.0,3.0
14,1,30,21,5,0,85,3,1.0,1.0,12,BENGKEL,2.0,0.0,10,1.0,1.0,12.0
14,1,30,21,5,0,98,1,1.0,1.0,13,BENGKEL MOBIL,2.0,0.0,10,2.0,1.0,13.0
14,1,30,22,7,0,49,1,1.0,1.0,14,JUAL KFC,0.0,0.0,11,2.0,4.0,14.0
14,1,30,21,5,0,104,2,1.0,1.0,14,JUALAN SATE,0.0,0.0,10,1.0,1.0,14.0
14,1,30,21,5,0,94,1,1.0,1.0,24,MENJAHIT,0.0,0.0,10,1.0,1.0,24.0
14,1,30,21,5,0,97,1,1.0,1.0,11,BATAKO,0.0,0.0,10,1.0,1.0,11.0
14,1,30,21,5,0,105,2,1.0,1.0,12,JUALAN BARANG HARIAN,0.0,0.0,10,1.0,1.0,12.0
14,1,30,23,1,0,52,3,1.0,1.0,12,USAHA RUMAH KUE,0.0,0.0,11,1.0,13.0,12.0
14,1,30,23,4,0,48,1,1.0,1.0,03,PERKEBUNAN SAWIT,4.0,0.0,11,2.0,1.0,3.0
14,1,30,23,4,0,51,1,1.0,1.0,24,AKTIVITAS JASA LAINNYA,1.0,0.0,11,1.0,2.0,24.0
14,1,30,23,4,0,47,1,1.0,1.0,14,PENYEDIAAN MAKAN DAN MINUM,0.0,1.0,11,1.0,1.0,14.0
14,1,30,23,4,0,52,1,1.0,1.0,08,INDUSTRI PENGOLAHAN,1.0,1.0,10,1.0,1.0,8.0
14,1,30,23,1,0,31,4,1.0,1.0,12,USAHA BAJU ONLINE,0.0,0.0,11,1.0,4.0,12.0
14,1,30,23,6,0,18,1,1.0,1.0,03,KEBUN KARET,0.0,1.0,11,1.0,1.0,3.0
14,1,30,23,6,0,38,2,1.0,1.0,14,WARUNG SARAPAN PAGI,1.0,0.0,11,1.0,1.0,14.0
14,1,30,23,4,0,53,1,1.0,1.0,24,BENGKEL SEPEDA MOTOR,1.0,0.0,11,2.0,2.0,24.0
14,1,30,23,2,0,5,2,1.0,1.0,12,WARUNG PULSA KONTER,1.0,0.0,11,1.0,8.0,12.0
14,1,30,23,4,0,70,3,1.0,1.0,03,PERKEBUNAN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,30,23,4,0,79,1,1.0,1.0,14,PENYEDIAAN MAKANAN,0.0,2.0,11,1.0,1.0,14.0
14,1,30,23,7,0,7,2,1.0,1.0,12,INSDUSTRI KERIPIK SINGKONG,0.0,0.0,11,1.0,16.0,12.0
14,1,30,23,4,0,46,1,1.0,1.0,12,PEDAGANG ECERAN,1.0,1.0,10,2.0,10.0,12.0
14,1,30,23,4,0,56,2,1.0,1.0,03,PERKEBUNAN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,30,23,4,0,57,1,1.0,1.0,12,PEDAGANG AYAM POTONG,0.0,1.0,11,1.0,1.0,12.0
14,1,30,23,6,0,41,2,1.0,1.0,12,PEDAGANG,0.0,0.0,11,1.0,1.0,12.0
14,1,30,23,7,0,44,2,1.0,1.0,12,JUALAN MAKANAN ONLINE,0.0,0.0,11,1.0,13.0,12.0
14,1,30,23,7,0,46,2,1.0,1.0,14,JUALAN SATE,0.0,0.0,11,1.0,5.0,14.0
14,1,30,23,7,0,47,1,1.0,1.0,12,TOKO PERABOT,1.0,0.0,02,1.0,1.0,12.0
14,1,30,23,7,0,64,1,1.0,1.0,14,WARUNG PECEL LELE,4.0,0.0,11,1.0,1.0,14.0
14,1,30,23,3,0,58,2,1.0,1.0,24,LAUNDRY,0.0,0.0,11,1.0,5.0,24.0
14,1,30,23,4,0,77,1,1.0,1.0,12,PERDAGANGAN ATK,0.0,1.0,11,1.0,1.0,12.0
14,1,30,23,7,0,85,4,1.0,1.0,12,JUALAN ORDERAN KUE,0.0,0.0,11,1.0,5.0,12.0
14,1,30,23,8,0,26,2,1.0,1.0,12,PEDAGANG,0.0,0.0,11,1.0,1.0,12.0
14,1,30,23,8,0,39,1,1.0,1.0,21,RUMAH TAPIZ,0.0,0.0,11,5.0,1.0,21.0
14,1,30,23,8,0,45,3,1.0,1.0,14,WARUNG SARAPAN PAGI,0.0,0.0,11,5.0,1.0,14.0
14,1,30,23,8,0,48,1,1.0,1.0,03,PERKEBUNAN SAWIT,4.0,0.0,11,3.0,1.0,3.0
14,1,30,23,9,0,1,1,1.0,1.0,03,PERKEBUNAN SAWIT,1.0,0.0,11,1.0,1.0,3.0
14,1,30,23,8,0,28,5,1.0,1.0,12,PEDAGANG,0.0,0.0,11,5.0,1.0,12.0
14,1,30,23,8,0,37,3,1.0,1.0,14,WARUNG MAKAN (AMPERA),1.0,0.0,11,5.0,1.0,14.0
14,1,30,23,8,0,53,2,1.0,1.0,24,LOUNDRY,0.0,0.0,11,5.0,1.0,24.0
14,1,30,23,4,0,86,1,1.0,1.0,12,PERDAGANGAN BESAR DAN ECERAN,0.0,2.0,11,2.0,1.0,12.0
14,1,30,23,4,0,91,1,1.0,1.0,22,AKTIVITAS KESEHATAN,0.0,1.0,11,1.0,1.0,22.0
14,1,30,23,4,0,88,1,1.0,1.0,12,PERDAGANGAN,0.0,1.0,11,1.0,1.0,12.0
14,1,30,23,3,0,96,1,1.0,1.0,12,JUAL BELI MOTOR BEKAS,1.0,0.0,11,3.0,7.0,12.0
14,1,30,23,5,0,16,1,1.0,1.0,14,PENYEDIA MAKANAN DAN MINUMAM,0.0,1.0,11,1.0,1.0,14.0
14,1,30,23,5,0,19,2,1.0,1.0,12, PENYEDIAAN BARANG HARIAN,0.0,2.0,11,1.0,1.0,12.0
14,1,30,23,5,0,33,1,1.0,1.0,12,AKTIVITAS JAS A LAINNYA,2.0,1.0,10,2.0,1.0,12.0
14,1,30,23,5,0,51,1,1.0,1.0,03,PERKEBUNAN SAWIT,4.0,1.0,11,2.0,1.0,3.0
14,1,30,23,5,0,53,1,1.0,1.0,01,PERTANIA DAN PALAWIJA,0.0,3.0,11,1.0,1.0,1.0
14,1,30,23,3,0,67,2,1.0,1.0,14,WARUNG MAKAN DAN MINUM,0.0,0.0,11,2.0,4.0,14.0
14,1,30,23,4,0,28,2,1.0,1.0,14,PENYEDIAAN MAKAN DAN MINUM,0.0,1.0,11,1.0,1.0,14.0
14,1,30,23,4,0,25,1,1.0,1.0,03,PERKEBUNAN SAWIT,1.0,0.0,11,2.0,1.0,3.0
14,1,30,23,4,0,23,2,1.0,1.0,22,KLINIK,1.0,0.0,10,3.0,1.0,22.0
14,1,30,23,4,0,33,2,1.0,1.0,14,PEDAGANG GORENGAN,0.0,1.0,11,5.0,1.0,14.0
14,1,30,23,4,0,38,2,1.0,1.0,14,PEDAGANG,0.0,1.0,11,2.0,1.0,14.0
14,1,30,23,12,0,36,2,1.0,1.0,08,AIR MINUM ISI ULANG,0.0,0.0,11,1.0,1.0,8.0
14,1,30,23,7,0,83,5,1.0,2.0,24,PENJAHIT PAKAIAN,2.0,0.0,11,1.0,6.0,24.0
14,1,30,23,7,0,100,2,1.0,1.0,12,USAHA SKIN CARE,0.0,0.0,11,1.0,4.0,12.0
14,1,30,23,8,0,40,1,1.0,1.0,24,PANGKAS RAMBUT,2.0,0.0,11,5.0,1.0,24.0
14,1,30,23,5,0,67,1,1.0,1.0,24,BENGKEL LAS,2.0,0.0,11,2.0,1.0,24.0
14,1,30,23,8,0,42,1,1.0,1.0,03,PERKEBUNAN SAWIT,4.0,0.0,10,2.0,1.0,3.0
14,1,30,23,9,0,18,1,1.0,1.0,18,FOTOGRAFER,2.0,0.0,11,2.0,7.0,18.0
14,1,30,23,9,0,21,1,1.0,1.0,24,LONDRY PAKAIAN,0.0,0.0,11,1.0,5.0,24.0
14,1,30,23,9,0,16,1,1.0,1.0,03,PERKEBUNAN SAWIT,1.0,0.0,11,1.0,1.0,3.0
14,1,30,23,9,0,17,1,1.0,1.0,03,PERKEBUNAN SAWIT,3.0,0.0,11,1.0,3.0,3.0
14,1,30,23,9,0,24,1,1.0,1.0,03,PERKEBUNAN SAWIT,1.0,0.0,11,1.0,1.0,3.0
14,1,30,23,9,0,31,1,1.0,1.0,23,HIBURAN,4.0,1.0,11,2.0,3.0,23.0
14,1,30,23,9,0,28,1,1.0,1.0,03,PERKEBUNAN SAWIT,4.0,0.0,10,2.0,1.0,3.0
14,1,30,23,14,0,18,2,1.0,1.0,12,WARUNG HARIAN,0.0,0.0,01,1.0,1.0,12.0
14,1,30,23,5,0,24,1,1.0,1.0,24,PEKERJA BEBAS NON PERTANIAN,1.0,0.0,11,1.0,1.0,24.0
14,1,30,23,5,0,25,1,1.0,1.0,13,SUPIR TRAVEL,0.0,0.0,11,2.0,1.0,13.0
14,1,30,23,5,0,27,1,1.0,1.0,14,PENYEDIA MAKAN DAN MINUMAM,0.0,1.0,11,1.0,1.0,14.0
14,1,30,23,10,0,3,1,1.0,1.0,14,RUMAH MAKAN,0.0,1.0,11,2.0,1.0,14.0
14,1,30,23,10,0,2,1,1.0,2.0,12,TOKO BANGUNAN,2.0,0.0,10,6.0,1.0,12.0
14,1,30,23,10,0,16,1,1.0,1.0,03,PERKEBUNAN SAWIT,1.0,0.0,11,1.0,1.0,3.0
14,1,30,23,10,0,13,1,1.0,1.0,03,PERKEBUNAN SAWIT,2.0,0.0,10,2.0,1.0,3.0
14,1,30,23,10,0,18,1,1.0,1.0,12,PEDAGANG,0.0,1.0,11,1.0,1.0,12.0
14,1,30,23,10,0,30,1,1.0,1.0,03,PERKEBUNAN SAWIT,2.0,0.0,11,1.0,1.0,3.0
14,1,30,23,10,0,32,1,1.0,1.0,03,PERKEBUNAN SAWIT,2.0,0.0,11,2.0,1.0,3.0
14,1,30,23,10,0,25,2,1.0,1.0,12,PEDAGANG AIR MASAK,0.0,0.0,11,1.0,1.0,12.0
14,1,30,23,10,0,5,1,1.0,1.0,03,PERKEBUNAN SAWIT,1.0,0.0,10,1.0,1.0,3.0
14,1,30,23,10,0,6,1,1.0,1.0,03,PERKEBUNAN SAWIT,5.0,0.0,10,3.0,1.0,3.0
14,1,30,23,10,0,21,5,1.0,1.0,08,PENJAHIT PAKAIAN,0.0,0.0,11,1.0,1.0,8.0
14,1,30,23,10,0,23,1,1.0,1.0,03,PERKEBUNAN SAWIT,1.0,0.0,11,1.0,1.0,3.0
14,1,30,23,14,0,10,1,1.0,2.0,12,WARUNG HARIAN,0.0,0.0,01,1.0,1.0,12.0
14,1,30,23,10,0,35,1,1.0,1.0,03,PERKEBUNAN SAWIT,4.0,0.0,11,2.0,1.0,3.0
14,1,30,23,7,0,97,3,1.0,1.0,03,KEBUN SAWIT,3.0,0.0,11,1.0,1.0,3.0
14,1,30,23,8,0,6,1,1.0,1.0,12,PEDAGANG,0.0,0.0,11,1.0,1.0,12.0
14,1,30,23,8,0,19,1,1.0,1.0,03,PERKEBUNAN SAWIT,2.0,0.0,10,5.0,1.0,3.0
14,1,30,23,20,0,88,2,1.0,1.0,12,MENJUAL SAYUR DI PASAR,0.0,0.0,11,1.0,30.0,12.0
14,1,30,23,20,0,117,2,1.0,1.0,12,MENJUAL MAKANAN (LAUK PAUK),0.0,0.0,11,1.0,8.0,12.0
14,1,30,23,14,0,2,1,1.0,1.0,03,KEBUN SAWIT,0.0,1.0,11,1.0,1.0,3.0
14,1,30,23,15,0,37,1,1.0,1.0,12,JUALAN PAKAIAN,0.0,0.0,11,1.0,4.0,12.0
14,1,30,23,15,0,45,1,1.0,1.0,17,AMPERA,0.0,1.0,11,1.0,4.0,17.0
14,1,30,23,8,0,16,1,1.0,1.0,12,PEDAGANG,0.0,1.0,11,2.0,1.0,12.0
14,1,30,23,8,0,20,4,1.0,1.0,03,PERKEBUNAN SAWIT,2.0,0.0,11,6.0,1.0,3.0
14,1,30,23,16,0,16,1,1.0,1.0,14,MENYEDIAKAN MAKAN MINUM,2.0,1.0,11,2.0,1.0,14.0
14,1,30,23,10,0,27,1,1.0,1.0,03,PERKEBUNAN SAWIT,2.0,0.0,10,2.0,1.0,3.0
14,1,30,23,10,0,29,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,11,2.0,1.0,3.0
14,1,30,23,10,0,33,1,1.0,1.0,03,PERKEBUNAN SAWIT,2.0,0.0,11,2.0,1.0,3.0
14,1,30,23,12,0,4,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,11,2.0,1.0,3.0
14,1,30,23,10,0,12,1,1.0,1.0,03,PERKEBUNAN SAWIT,3.0,0.0,11,2.0,1.0,3.0
14,1,30,23,12,0,3,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,11,1.0,1.0,3.0
14,1,30,23,12,0,11,1,1.0,1.0,03,KEBUN SAWIT,4.0,0.0,10,3.0,1.0,3.0
14,1,30,23,12,0,12,1,1.0,1.0,12,PEDAGANG SAWIT,2.0,0.0,11,3.0,3.0,12.0
14,1,30,23,12,0,13,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,10,2.0,1.0,3.0
14,1,30,23,17,0,12,2,1.0,1.0,12,WARUNG HARIAN,0.0,0.0,11,1.0,1.0,12.0
14,1,30,23,20,0,7,5,1.0,1.0,24,BENGKEL MOTOR /ELEKTRONIK,0.0,0.0,11,1.0,8.0,24.0
14,1,30,23,10,0,38,1,1.0,1.0,03,PERKEBUNAN SAWIT,2.0,0.0,11,2.0,1.0,3.0
14,1,30,23,15,0,25,2,1.0,1.0,12,JUALAN ONLINE,0.0,0.0,11,1.0,4.0,12.0
14,1,30,23,16,0,19,1,1.0,1.0,06,MENCARI KAYU ARANG,1.0,0.0,11,1.0,1.0,6.0
14,1,30,23,21,0,33,1,1.0,1.0,07,PERTAMBANGAN,0.0,0.0,11,1.0,11.0,7.0
14,1,30,23,21,0,24,3,1.0,1.0,23,KESENIAN,0.0,0.0,11,2.0,12.0,23.0
14,1,30,23,12,0,1,1,1.0,1.0,03,KEBUN SAWIT,0.0,0.0,11,1.0,1.0,3.0
14,1,30,23,12,0,18,1,1.0,1.0,04,USAHA PERIKANAN,3.0,0.0,11,2.0,1.0,4.0
14,1,30,23,12,0,23,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,11,1.0,1.0,3.0
14,1,30,23,12,0,31,1,1.0,1.0,12,PEDAGANG,1.0,0.0,11,1.0,1.0,12.0
14,1,30,23,12,0,26,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,10,2.0,1.0,3.0
14,1,30,23,12,0,19,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,11,1.0,1.0,3.0
14,1,30,23,12,0,27,1,1.0,1.0,03,KEBUN SAWIT,4.0,0.0,10,3.0,1.0,3.0
14,1,30,24,2,0,5,1,1.0,1.0,12,PEDAGANG KAIN,0.0,1.0,11,1.0,1.0,12.0
14,1,30,24,4,0,11,1,1.0,1.0,14,WARUNG SARAPAN PAGI,0.0,0.0,11,1.0,1.0,14.0
14,1,30,24,4,0,6,3,1.0,1.0,19,SUPIR TRAVEL,0.0,0.0,11,1.0,1.0,19.0
14,1,30,24,4,0,13,2,1.0,1.0,03,KEBUN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,30,23,22,0,26,1,1.0,1.0,14,WARUNG MAKAN,0.0,1.0,11,2.0,1.0,14.0
14,1,30,24,4,0,1,2,1.0,1.0,12,BERDAGANG SAYUR SAYURAN,0.0,0.0,11,1.0,1.0,12.0
14,1,30,24,4,0,2,2,1.0,1.0,12,BERDAGANG IKAN,0.0,0.0,11,1.0,1.0,12.0
14,1,30,24,4,0,12,1,1.0,1.0,12,BENGKEL HARIAN,0.0,0.0,11,1.0,1.0,12.0
14,1,30,24,4,0,19,2,1.0,1.0,03,KEBUN SAWIT,0.0,0.0,11,1.0,1.0,3.0
14,1,30,23,12,0,30,2,1.0,1.0,12,WARUNG HARIAN,0.0,0.0,11,1.0,1.0,12.0
14,1,30,23,20,0,77,2,1.0,1.0,14,MENJUAL MINUMAN DAN GORENGAN,0.0,0.0,11,1.0,4.0,14.0
14,1,30,24,4,0,20,1,1.0,1.0,03,KOLAM IKAN,0.0,0.0,11,1.0,1.0,3.0
14,1,30,24,4,0,27,1,1.0,1.0,03,KEBUN SAWIT,0.0,0.0,11,1.0,1.0,3.0
14,1,30,24,4,0,30,3,1.0,1.0,04,KOLAM IKAN,0.0,1.0,11,1.0,1.0,4.0
14,1,30,24,4,0,36,2,1.0,1.0,12,BERDAGANG MINYAK,0.0,0.0,11,1.0,1.0,12.0
14,1,30,24,4,0,46,3,1.0,1.0,14,BERDAGANG AIR TEBU,0.0,0.0,11,1.0,1.0,14.0
14,1,30,24,4,0,48,1,1.0,1.0,07,TAMBANG EMAS,0.0,4.0,11,1.0,1.0,7.0
14,1,30,24,4,0,16,1,1.0,1.0,12,BERDAGANG ,0.0,0.0,11,6.0,1.0,12.0
14,1,30,24,5,0,89,2,1.0,1.0,12,KONTER HP,0.0,0.0,11,1.0,25.0,12.0
14,1,30,24,5,0,90,3,1.0,1.0,12,KEDAI HARIAN,0.0,0.0,11,1.0,1.0,12.0
14,1,30,24,5,0,12,2,1.0,1.0,16,BRI LINK,0.0,1.0,11,1.0,24.0,16.0
14,1,30,24,5,0,20,3,1.0,1.0,12,JUAL BAJU,0.0,0.0,11,1.0,19.0,12.0
14,1,30,24,3,0,16,1,1.0,1.0,03,KEBUN KARET,0.0,1.0,11,1.0,1.0,3.0
14,1,30,24,3,0,29,1,1.0,1.0,03,KEBUN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,30,24,3,0,24,2,1.0,1.0,24,USAHA LAUNDRI,0.0,0.0,11,1.0,1.0,24.0
14,1,30,24,3,0,36,1,1.0,1.0,03,KEBUN SAWIT,0.0,0.0,11,1.0,1.0,3.0
14,1,30,24,1,0,6,1,1.0,1.0,03,KEBUN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,30,24,1,0,1,1,1.0,1.0,03,KEBUN SAWIT,0.0,0.0,11,1.0,1.0,3.0
14,1,30,24,1,0,10,1,1.0,1.0,03,KEBUN KEBUN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,30,24,1,0,4,1,1.0,1.0,12,BERDAGANG,0.0,0.0,11,1.0,1.0,12.0
14,1,30,24,1,0,19,2,1.0,1.0,12,JUALAN AIR TAHU,0.0,0.0,11,1.0,1.0,12.0
14,1,30,24,1,0,38,2,1.0,1.0,12,JUALAN IKAN,0.0,0.0,11,1.0,1.0,12.0
14,1,30,24,1,0,13,1,1.0,1.0,14,JUALAN SATE,0.0,0.0,11,1.0,1.0,14.0
14,1,30,24,1,0,16,1,1.0,1.0,24,PANGKAS RAMBUT,0.0,0.0,11,1.0,1.0,24.0
14,1,30,24,1,0,18,1,1.0,1.0,03,KEBUN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,30,24,5,0,50,1,1.0,1.0,12,KONTER JP,0.0,0.0,11,1.0,25.0,12.0
14,1,30,24,1,0,34,2,1.0,1.0,24,USAHA LOUNDRY,0.0,0.0,11,1.0,4.0,24.0
14,1,30,24,1,0,36,1,1.0,1.0,03,WARUNG HARIAN,0.0,0.0,11,1.0,1.0,3.0
14,1,30,24,1,0,45,1,1.0,1.0,12,BERDAGANG MINYAK,0.0,0.0,11,1.0,1.0,12.0
14,1,30,24,1,0,47,1,1.0,1.0,24,FHOTOGRAFER,0.0,0.0,11,1.0,1.0,24.0
14,1,30,24,1,0,59,1,1.0,1.0,03,KEBUN SAWIT,0.0,0.0,11,1.0,1.0,3.0
14,1,30,24,1,0,57,1,1.0,1.0,03,KEBUN SAWIT,0.0,0.0,11,1.0,1.0,3.0
14,1,30,24,3,0,47,2,1.0,1.0,12,WARUNG PONSEL,0.0,0.0,11,1.0,1.0,12.0
14,1,30,24,1,0,50,2,1.0,1.0,14,WARUNG JUS,0.0,0.0,11,1.0,1.0,14.0
14,1,30,24,6,0,134,5,1.0,1.0,12,JUAL BARANG HARIAN,0.0,0.0,01,1.0,1.0,12.0
14,1,30,24,6,0,139,2,1.0,1.0,24,PENJAHIT,0.0,0.0,11,1.0,5.0,24.0
14,1,30,24,6,0,147,1,1.0,1.0,15,CETAK SPANDUK,3.0,1.0,01,1.0,13.0,15.0
14,1,30,24,3,0,21,1,1.0,1.0,03,KEBUN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,30,25,6,0,5,2,1.0,1.0,23,DESAIN INTERIOR,3.0,2.0,11,2.0,16.0,23.0
14,1,30,25,6,0,12,1,1.0,1.0,08,PRNJAHIT PAKAIAN,0.0,1.0,11,2.0,1.0,8.0
14,1,30,25,7,0,16,1,1.0,1.0,08,BIKIN TRALI,0.0,1.0,11,2.0,8.0,8.0
14,1,30,24,5,0,44,1,1.0,1.0,12,CENTRAL KERAMIK,10.0,0.0,11,4.0,1.0,12.0
14,1,30,24,5,0,54,4,1.0,1.0,12,JUAL GAS LPG,0.0,0.0,01,1.0,1.0,12.0
14,1,30,24,1,0,55,1,1.0,1.0,12,WARUNG GAS,0.0,0.0,01,1.0,1.0,12.0
14,1,30,24,3,0,58,1,1.0,1.0,03,KEBUN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,30,25,6,0,7,1,1.0,1.0,08,DEPOT AIR MINUM,0.0,2.0,01,2.0,1.0,8.0
14,1,30,25,9,0,3,3,1.0,1.0,12,JUALAN AKSESORIES,0.0,0.0,11,1.0,1.0,12.0
14,1,30,24,6,0,101,2,1.0,1.0,12,OLSHOP,0.0,0.0,11,1.0,8.0,12.0
14,1,30,24,5,0,78,2,1.0,1.0,24,LAUNDRY,2.0,0.0,11,1.0,1.0,24.0
14,1,30,26,1,0,14,1,1.0,1.0,18,STUDIO FOTO,0.0,0.0,10,1.0,8.0,18.0
14,1,30,26,1,0,18,3,1.0,1.0,03,KEBUN SAWIT,5.0,11.0,10,2.0,10.0,3.0
14,1,30,26,1,0,10,1,1.0,1.0,22,PIJAT REFLEKSI TERAPI,0.0,0.0,10,2.0,4.0,22.0
14,1,30,26,1,0,12,1,1.0,1.0,14,KEDAI NASI,0.0,1.0,10,1.0,8.0,14.0
14,1,30,26,1,0,9,2,1.0,1.0,14,KEDAI SARAPAN,0.0,1.0,10,1.0,8.0,14.0
14,1,30,26,2,0,71,1,1.0,1.0,13,OJEK,0.0,0.0,11,1.0,11.0,13.0
14,1,30,26,1,0,24,1,1.0,1.0,14,CATERING,0.0,0.0,01,1.0,12.0,14.0
14,1,30,26,1,0,51,1,1.0,1.0,12,PONSEL,0.0,0.0,10,1.0,15.0,12.0
14,1,30,26,1,0,52,2,1.0,1.0,14,JUAL MINUMAN,0.0,0.0,11,1.0,11.0,14.0
14,1,30,26,3,0,2,1,1.0,1.0,14,JUALAN SARAPAN,0.0,1.0,11,1.0,4.0,14.0
14,1,30,26,1,0,21,2,1.0,1.0,12,PENJUAL MADU,0.0,0.0,11,1.0,11.0,12.0
14,1,30,26,3,0,1,1,1.0,1.0,15,WARNET,0.0,1.0,10,3.0,8.0,15.0
14,1,30,26,2,0,2,2,1.0,1.0,12,USAHA KUE,1.0,0.0,01,2.0,4.0,12.0
14,1,30,26,3,0,11,2,1.0,1.0,14,JUALAN AYAM GEPREK,3.0,0.0,01,3.0,4.0,14.0
14,1,30,26,3,0,3,1,1.0,1.0,17,PENGINAPAN/WISMA,2.0,0.0,10,2.0,1.0,17.0
14,1,30,26,3,0,10,1,1.0,1.0,12,BENGKEL MOTOR,0.0,0.0,10,2.0,1.0,12.0
14,1,30,26,3,0,12,1,1.0,1.0,08,OLAHAN NAGET HOMEMADE,0.0,2.0,10,1.0,4.0,8.0
14,1,30,26,3,0,13,1,1.0,1.0,24,LOUNDRY,0.0,0.0,10,1.0,4.0,24.0
14,1,30,26,3,0,24,2,1.0,1.0,08,USAHA KUE,0.0,0.0,01,2.0,4.0,8.0
14,1,30,26,3,0,16,1,1.0,1.0,12,BENGKEL HONDA,0.0,0.0,10,1.0,1.0,12.0
14,1,30,26,3,0,41,2,1.0,1.0,12,MINIMARKET,0.0,2.0,01,3.0,4.0,12.0
14,1,30,25,10,0,1,1,1.0,1.0,13,SOPIR TRAVEL,0.0,0.0,11,1.0,1.0,13.0
14,1,30,26,1,0,46,5,1.0,1.0,14,JUAL MINUMAN,0.0,0.0,11,1.0,8.0,14.0
14,1,30,25,2,0,24,2,1.0,1.0,12,JUALAN KUE,1.0,1.0,01,1.0,1.0,12.0
14,1,30,26,2,0,101,1,1.0,1.0,12,ONLINE SHOP,0.0,0.0,11,1.0,13.0,12.0
14,1,30,26,4,0,42,2,1.0,1.0,12,BERJUALAN ANEKA FROZEN FOOD,0.0,0.0,02,1.0,5.0,12.0
14,1,30,26,3,0,9,1,1.0,1.0,12,JUAL BAN MOBIL,2.0,0.0,10,2.0,1.0,12.0
14,1,30,26,4,0,59,1,1.0,1.0,12,BERDAGANG PRODUK UNILEVER,0.0,0.0,11,2.0,5.0,12.0
14,1,30,26,3,0,70,1,1.0,1.0,17,PENGINAPAN,0.0,1.0,01,2.0,1.0,17.0
14,1,30,26,3,0,72,1,1.0,1.0,20,NOTARIS,4.0,0.0,10,3.0,2.0,20.0
14,1,30,26,4,0,74,2,1.0,1.0,12,BERJUALAN ONLINE PAKAIAN,0.0,0.0,11,1.0,5.0,12.0
14,1,30,26,6,0,34,1,1.0,1.0,12,PENJUAL BAJU,1.0,0.0,11,1.0,4.0,12.0
14,1,30,26,2,0,29,1,1.0,1.0,17,PENGELOLA KONTRAKAN,0.0,0.0,11,1.0,1.0,17.0
14,1,30,26,5,0,2,2,1.0,1.0,14,USAHA JUALAN MINUMAN SEDUH,0.0,0.0,11,1.0,12.0,14.0
14,1,30,26,5,0,4,2,1.0,1.0,12,"MENJUAL PULSA, HP, TOKEN, BRI-LINK",4.0,0.0,01,3.0,30.0,12.0
14,1,30,26,5,0,22,1,1.0,1.0,24,"KONTER HP, PULSA, PAKET DESA",2.0,0.0,11,1.0,25.0,24.0
14,1,30,26,6,0,9,2,1.0,1.0,12,WARUNG HARIAN,0.0,0.0,10,1.0,4.0,12.0
14,1,30,26,5,0,29,2,1.0,1.0,12,TOKO PAKAIAN,1.0,0.0,01,2.0,5.0,12.0
14,1,30,26,6,0,12,2,1.0,1.0,12,JUALAN KELILING,0.0,0.0,10,2.0,1.0,12.0
14,1,30,26,3,0,65,2,1.0,1.0,12,JUALAN MS GLOW,0.0,0.0,11,1.0,4.0,12.0
14,1,30,26,4,0,16,1,1.0,1.0,13,SUPIR TRAVEL,0.0,0.0,11,1.0,1.0,13.0
14,1,30,26,4,0,54,1,1.0,1.0,12,BERJUALAN OBAT OBATAN HERBAL,0.0,0.0,11,1.0,5.0,12.0
14,1,30,26,6,0,55,1,1.0,1.0,18,SERVICE AC,5.0,0.0,11,3.0,1.0,18.0
14,1,30,26,2,0,16,2,1.0,1.0,12,JUAL PRODUK MAKANAN,0.0,0.0,11,1.0,13.0,12.0
